sangre_ppm_di,sangre_ppm_dd,sangre_ppm_ti,sangre_ppm_td,conductividad_ms_cm_di,conductividad_ms_cm_dd,conductividad_ms_cm_ti,conductividad_ms_cm_td,media_de_los_flujos_kg_min_di,media_de_los_flujos_kg_min_dd,media_de_los_flujos_kg_min_ti,media_de_los_flujos_kg_min_td,flujos_maximos_kg_min_di,flujos_maximos_kg_min_dd,flujos_maximos_kg_min_ti,flujos_maximos_kg_min_td,producciones_kg_di,producciones_kg_dd,producciones_kg_ti,producciones_kg_td,health_anomaly_score,health_anomaly_label
0.0,0.0,0.0,0.0,4.64,4.66,4.8,5.34,0.96,0.66,1.08,0.9,1.56,1.02,1.44,1.26,3.86,2.46,3.42,1.69,0.5122549085995043,1
0.0,0.0,0.0,0.0,4.42,4.58,4.79,5.04,0.96,0.66,1.2,0.96,1.5,1.08,1.56,1.32,3.51,2.27,2.83,1.33,0.4442426352805161,1
0.0,0.0,0.0,0.0,4.63,4.78,4.84,5.65,1.08,0.72,1.32,1.08,1.74,1.14,1.74,1.38,5.34,3.28,4.46,2.26,0.6344649949205199,1
0.0,0.0,0.0,0.0,4.53,4.59,4.83,5.41,1.02,0.66,1.2,0.9,1.56,1.08,1.5,1.5,4.54,2.86,3.64,1.69,0.5108548907481624,1
0.0,0.0,0.0,0.0,4.29,4.48,0.0,4.81,0.96,0.54,0.0,0.9,1.56,0.96,0.0,1.5,3.37,2.1,0.0,1.18,0.9649792031022045,1
0.0,0.0,300.0,0.0,4.6,4.71,3.48,5.32,0.96,0.54,0.6,0.96,1.5,0.96,1.32,1.68,4.57,2.85,0.18,1.77,1.9956498122394506,-1
0.0,0.0,0.0,0.0,4.76,4.8,6.74,5.21,0.9,0.6,1.62,0.96,1.62,0.9,4.38,1.5,4.01,2.74,8.37,1.75,2.392542047384352,-1
0.0,0.0,0.0,0.0,4.6,4.7,4.84,5.3,0.84,0.66,2.22,0.9,1.44,1.2,0.34,1.74,3.87,2.84,4.25,1.66,2.3920616031710513,-1
0.0,0.0,0.0,0.0,4.65,4.65,0.0,5.06,0.96,0.66,0.0,1.08,1.62,1.08,0.0,1.38,4.83,3.13,0.0,2.75,1.3623106431722882,1
0.0,0.0,302.0,0.0,4.14,4.24,4.8,5.71,0.9,0.6,1.5,0.96,1.44,1.02,2.94,1.68,1.95,1.36,1.53,2.57,2.1730929460718706,-1
0.0,0.0,0.0,0.0,4.6,4.76,0.0,5.12,0.9,0.6,0.0,0.96,1.44,0.96,0.0,1.74,2.92,2.19,0.0,1.66,1.0155615771572353,1
0.0,0.0,0.0,0.0,4.62,4.61,5.07,4.56,0.84,0.54,1.14,0.3,1.56,0.84,1.56,0.84,1.82,1.25,3.03,0.27,1.453211071088265,1
0.0,0.0,0.0,388.0,4.94,4.89,2.08,5.52,0.78,0.6,0.48,0.9,1.44,0.96,1.14,1.26,2.22,1.14,0.15,1.24,2.610470129966607,-1
0.0,0.0,0.0,0.0,4.69,4.65,4.84,7.44,1.14,0.78,1.32,1.2,1.86,1.2,1.62,1.56,6.97,4.66,5.28,4.7,1.6120996962897913,1
0.0,0.0,0.0,0.0,4.11,4.11,4.34,4.79,1.2,0.72,1.08,0.84,1.86,1.08,1.56,1.26,3.83,2.12,2.33,1.02,1.0582769869614919,1
0.0,0.0,0.0,0.0,4.47,4.42,3.89,4.77,1.02,0.72,0.42,1.08,1.68,1.08,0.96,1.5,3.5,2.18,1.0,2.35,1.4371872286989724,1
0.0,0.0,0.0,0.0,4.51,4.43,4.51,4.51,0.78,0.66,0.96,0.72,1.44,0.9,1.56,1.14,1.76,1.21,1.36,0.71,1.0427729643926482,1
0.0,0.0,0.0,0.0,5.11,4.68,4.87,5.32,0.9,0.66,1.02,0.84,1.56,1.02,1.44,1.38,3.88,2.67,3.12,1.28,0.6258005492298311,1
0.0,0.0,0.0,0.0,5.15,4.94,5.18,5.97,0.9,0.66,1.14,1.02,1.32,1.08,1.5,1.74,5.12,3.59,4.37,2.08,0.7478844484352658,1
0.0,0.0,0.0,0.0,4.79,4.77,4.95,5.52,0.9,0.66,0.96,0.96,1.44,1.26,1.32,1.38,4.08,2.74,3.15,1.57,0.6221453361176257,1
0.0,0.0,388.0,0.0,4.69,4.79,5.07,5.21,0.78,0.6,1.02,0.9,1.56,1.02,1.38,1.26,4.04,2.71,3.29,1.63,1.4332374911330363,1
0.0,0.0,0.0,0.0,4.7,4.92,4.94,5.46,0.84,0.72,1.14,0.84,1.32,1.2,1.56,1.14,4.82,3.61,4.4,2.0,0.7214924667159648,1
0.0,0.0,0.0,0.0,4.55,4.72,4.83,5.27,0.9,0.66,1.08,0.9,1.56,1.02,1.38,1.2,4.47,2.98,3.84,1.83,0.5216473061437077,1
0.0,0.0,0.0,385.0,4.41,4.63,4.84,4.81,0.84,0.72,0.6,1.02,1.26,1.14,1.14,1.38,3.51,2.37,1.44,3.04,2.020428202496281,-1
0.0,0.0,0.0,0.0,4.74,4.83,4.98,5.41,0.96,0.66,1.14,0.96,1.44,1.08,1.44,1.32,4.4,3.04,3.85,1.83,0.43690232816587316,1
0.0,0.0,0.0,0.0,4.72,4.8,5.06,5.19,0.96,0.78,1.14,1.02,1.32,1.26,1.56,1.44,4.33,3.18,3.88,1.89,0.5632912453653034,1
0.0,0.0,0.0,0.0,4.46,4.53,4.72,4.05,0.96,0.72,1.14,0.9,1.44,1.14,1.56,1.38,3.25,2.34,2.66,1.49,0.5187626984624536,1
0.0,0.0,0.0,0.0,4.78,4.77,4.95,5.4,0.9,0.66,1.14,1.02,1.32,1.08,1.5,1.44,4.09,2.99,3.8,1.86,0.4136428654269631,1
0.0,0.0,0.0,0.0,5.15,5.57,4.99,5.19,1.02,1.44,1.26,1.08,1.68,2.22,1.62,1.68,4.98,2.06,6.27,6.09,0.7106991805567435,1
0.0,0.0,0.0,0.0,4.87,5.38,5.02,4.97,0.96,1.38,1.2,1.2,1.68,2.04,1.56,1.98,4.83,2.02,6.1,6.37,0.724848394104868,1
0.0,0.0,0.0,0.0,4.67,4.97,4.75,4.71,0.9,1.02,0.84,0.72,1.26,1.5,1.2,1.44,2.77,1.17,3.75,2.67,0.7889602692797908,1
0.0,0.0,0.0,0.0,5.46,5.97,5.54,5.74,1.02,1.44,1.2,1.2,1.56,1.98,1.56,1.86,4.36,1.71,5.59,5.55,0.7307823409073169,1
0.0,0.0,0.0,0.0,5.27,5.84,5.13,5.32,0.96,1.26,1.2,1.14,1.56,1.86,1.44,1.74,4.9,2.12,5.89,5.84,0.6265956053958899,1
0.0,0.0,0.0,0.0,5.23,5.48,5.2,5.27,0.9,1.2,1.02,1.02,1.32,1.8,1.38,1.5,3.41,1.5,4.48,4.11,0.710576923975196,1
0.0,0.0,0.0,0.0,5.61,6.02,5.4,5.68,1.08,1.38,1.2,1.08,1.5,1.74,1.56,1.56,4.82,1.91,5.93,5.87,0.6528877969529016,1
0.0,0.0,0.0,0.0,5.27,5.61,5.19,5.17,1.08,1.44,1.2,1.08,1.92,2.16,1.5,1.74,5.72,2.26,5.56,5.53,0.7643548732888885,1
0.0,0.0,0.0,0.0,5.14,5.35,5.12,5.22,0.96,1.14,1.02,0.96,1.38,1.5,1.32,1.62,3.39,1.29,4.41,3.96,0.6642444353553143,1
0.0,0.0,0.0,0.0,5.0,5.44,4.99,5.14,1.02,1.14,1.2,1.08,1.38,1.68,1.44,1.86,4.47,2.47,5.42,5.17,0.7203973222352762,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,4.84,5.04,5.01,5.13,0.9,1.2,1.08,0.9,1.44,1.8,1.5,1.32,3.12,1.32,3.7,3.18,0.6618287171673961,1
0.0,0.0,0.0,0.0,4.79,4.98,4.81,4.92,0.96,1.14,0.96,0.78,1.38,1.68,1.56,1.2,3.46,1.44,4.61,3.77,0.7040304970902502,1
0.0,0.0,0.0,0.0,5.25,5.77,5.06,5.36,1.2,1.02,1.14,1.08,1.68,1.56,1.56,1.74,5.44,2.92,5.76,6.06,0.6358270266476099,1
0.0,0.0,0.0,0.0,5.18,5.36,4.98,5.12,1.2,1.38,1.26,1.26,1.74,1.8,1.62,1.98,5.84,2.22,5.7,5.97,0.5063484885273242,1
0.0,0.0,0.0,0.0,5.3,6.04,5.17,5.33,1.08,1.5,1.2,1.26,1.5,1.86,1.56,1.8,5.57,2.22,5.67,6.62,0.7844696782537133,1
0.0,0.0,0.0,0.0,5.4,5.78,5.26,5.48,1.02,1.32,1.2,1.14,1.74,1.92,1.62,1.74,4.97,2.1,6.15,5.34,0.5661835209834463,1
0.0,0.0,0.0,0.0,5.42,5.77,5.24,5.48,1.2,1.32,1.14,1.32,1.68,1.8,1.5,1.74,5.39,2.12,6.45,5.9,0.6661788226936554,1
0.0,0.0,0.0,0.0,5.3,5.94,5.09,5.31,1.2,1.2,1.08,1.02,1.74,1.68,1.5,1.68,5.05,2.46,5.54,4.91,0.7145234916013964,1
0.0,0.0,0.0,0.0,5.48,5.79,5.4,5.65,0.96,1.14,1.08,1.08,1.38,1.98,1.38,1.62,4.23,1.62,5.26,5.01,0.8317812348613369,1
0.0,0.0,0.0,0.0,5.17,5.86,4.95,5.06,1.38,1.32,1.2,1.08,1.86,1.8,1.56,1.68,5.48,3.05,5.84,5.46,0.5721920748663136,1
0.0,0.0,0.0,0.0,5.27,6.17,5.13,5.34,1.14,1.62,1.14,1.08,1.62,2.16,1.5,1.74,5.72,3.07,5.63,5.78,0.9476701279712811,1
0.0,0.0,0.0,0.0,5.43,5.78,5.1,5.13,1.32,1.26,1.2,1.08,1.68,1.86,1.68,1.56,5.98,2.3,5.56,5.13,0.646091485923107,1
0.0,0.0,0.0,0.0,5.02,5.19,5.06,4.9,1.14,1.14,1.14,1.26,1.62,1.74,1.5,1.8,2.64,1.03,3.48,3.51,0.7968645667138423,1
0.0,0.0,0.0,0.0,5.53,5.84,5.34,5.06,1.08,1.2,1.26,1.5,1.5,1.74,1.74,2.52,4.56,1.85,6.18,6.31,0.9597341150730145,1
0.0,0.0,0.0,0.0,5.39,5.55,5.22,5.08,0.96,1.08,1.14,1.38,1.5,1.68,1.5,2.16,4.31,1.72,5.55,6.47,0.838749864506493,1
0.0,0.0,0.0,0.0,5.71,5.9,5.39,5.31,1.26,1.38,1.2,1.32,1.68,2.04,1.56,2.16,4.34,1.73,4.95,4.67,0.9933824071897769,1
0.0,0.0,0.0,0.0,4.88,5.05,4.93,4.9,0.9,0.9,0.9,1.02,1.32,1.2,1.26,1.62,2.99,1.23,3.89,4.05,0.7263457841728489,1
0.0,0.0,0.0,0.0,5.81,6.16,5.59,5.69,1.2,1.2,1.2,1.32,1.56,1.74,1.56,1.92,4.99,2.24,5.5,5.51,0.8308799524108542,1
0.0,0.0,0.0,0.0,5.26,5.75,4.99,5.11,1.2,1.2,1.26,1.14,1.62,1.62,1.8,1.98,5.17,2.33,5.44,5.32,0.6287293647927117,1
0.0,0.0,0.0,0.0,5.13,5.54,4.84,4.92,1.14,1.2,1.2,1.38,1.56,1.62,1.56,2.28,5.71,2.27,5.64,7.5,0.8198149840252531,1
0.0,0.0,0.0,0.0,4.53,4.66,4.49,4.54,0.96,1.14,0.96,1.14,1.32,1.62,1.32,1.92,3.59,1.59,4.71,4.75,0.6772141403920525,1
0.0,0.0,0.0,0.0,5.22,5.84,5.01,5.18,1.32,1.2,1.26,1.2,1.74,1.8,1.62,1.8,5.27,2.93,5.83,6.28,0.5931503058327063,1
0.0,0.0,0.0,0.0,4.92,5.13,4.83,5.15,0.96,1.02,1.02,0.96,1.44,1.56,1.38,1.44,3.89,1.71,5.17,4.67,0.46223789040734325,1
0.0,0.0,0.0,0.0,5.48,5.55,5.2,5.29,1.38,1.2,1.38,1.2,1.8,1.74,1.74,1.86,5.02,2.07,5.34,5.68,0.6305393449847572,1
0.0,0.0,0.0,0.0,4.97,5.22,4.69,4.88,1.14,1.14,1.2,1.08,1.5,1.68,1.5,1.86,3.77,1.5,4.93,4.99,0.5660540703647482,1
0.0,0.0,0.0,0.0,5.33,5.5,5.21,5.19,1.14,1.26,1.2,1.2,1.8,1.68,1.56,2.16,5.75,2.39,5.38,6.52,0.6345421181649284,1
0.0,0.0,0.0,0.0,5.16,5.15,4.36,5.1,1.08,1.2,1.2,1.2,1.56,1.62,1.5,1.8,4.81,2.07,5.15,5.31,0.6772115969084754,1
0.0,0.0,0.0,0.0,4.53,5.42,4.49,4.59,1.02,1.14,1.08,1.08,1.56,1.5,1.38,1.74,5.19,2.92,5.42,5.71,0.8424908447216796,1
0.0,0.0,0.0,0.0,4.67,4.75,4.75,4.72,1.08,1.14,1.08,1.26,1.5,1.74,1.38,1.8,3.38,1.43,4.5,4.76,0.623502544415149,1
0.0,0.0,0.0,0.0,5.26,5.67,5.27,5.16,1.14,1.14,1.26,1.14,1.62,1.56,1.56,1.62,4.97,2.55,5.55,5.27,0.5919491475913563,1
0.0,0.0,0.0,0.0,5.03,5.52,4.83,5.06,1.2,1.38,1.32,1.26,1.8,1.74,1.8,1.92,6.02,2.42,5.58,5.73,0.5254124120122474,1
0.0,0.0,0.0,0.0,5.09,5.73,5.05,5.1,1.44,1.38,1.26,1.2,1.86,1.8,1.68,1.86,5.48,2.92,5.65,5.73,0.5773584116128077,1
0.0,0.0,0.0,0.0,4.92,5.21,4.86,4.97,1.08,1.14,1.2,1.02,1.74,1.98,1.5,1.5,2.51,1.03,3.3,3.17,0.7670100429373296,1
0.0,0.0,0.0,0.0,5.14,5.48,5.11,5.04,1.02,1.14,1.14,1.02,1.5,1.62,1.5,1.56,4.05,1.6,5.37,5.11,0.6197158332518775,1
0.0,0.0,0.0,0.0,4.71,5.38,4.91,4.98,1.08,1.26,1.14,1.26,1.56,1.8,1.5,1.74,5.37,2.24,5.73,5.8,0.6530201129114996,1
0.0,0.0,0.0,0.0,4.45,5.36,4.64,4.81,0.96,1.08,1.08,1.14,1.38,1.56,1.38,1.8,1.96,0.83,2.53,2.44,0.9429599648864528,1
0.0,0.0,0.0,0.0,4.96,4.78,4.81,4.81,1.26,1.02,1.14,1.08,1.8,1.5,1.56,1.86,3.5,1.34,4.68,4.22,0.7619314747887381,1
0.0,0.0,0.0,0.0,5.58,5.3,5.45,5.31,1.14,1.08,1.08,1.02,1.62,1.92,1.44,1.74,4.01,1.71,5.48,4.93,0.789176405803894,1
0.0,0.0,0.0,0.0,5.63,5.96,5.33,5.52,1.26,1.32,1.2,1.08,1.8,1.8,1.56,1.56,6.16,2.67,5.54,5.24,0.6800391326325889,1
0.0,0.0,0.0,0.0,5.13,5.45,5.11,5.14,1.38,1.26,1.2,1.08,1.86,1.68,1.62,1.68,5.5,2.35,5.7,5.9,0.6311885301863338,1
0.0,0.0,0.0,0.0,5.02,5.54,4.95,4.93,1.2,1.14,1.2,1.14,1.74,1.68,1.56,1.86,5.6,2.79,5.62,6.16,0.5759693217851225,1
0.0,0.0,0.0,0.0,5.06,5.69,4.94,4.87,1.32,1.14,1.14,1.14,1.8,1.5,1.5,2.04,4.98,3.1,5.92,5.84,0.7349222520764231,1
0.0,0.0,0.0,0.0,4.82,5.22,4.81,4.84,1.02,1.26,1.2,1.14,1.38,2.1,1.62,1.74,4.1,1.6,5.42,5.37,0.5730628217237314,1
0.0,0.0,0.0,0.0,5.2,5.28,5.08,5.01,1.08,1.26,1.08,1.26,1.62,1.68,1.44,1.8,3.98,1.46,5.13,4.61,0.5415688106831251,1
0.0,0.0,0.0,0.0,5.28,5.58,5.23,5.22,1.2,1.26,1.32,1.14,1.56,1.68,1.68,1.74,5.19,2.14,5.58,5.21,0.5172498709925515,1
0.0,0.0,0.0,0.0,5.17,5.5,5.08,5.14,1.2,1.26,1.32,1.2,1.62,1.86,1.62,2.16,5.56,2.52,5.59,5.84,0.597893998597806,1
0.0,0.0,0.0,0.0,5.23,5.17,5.19,5.31,1.26,1.2,1.38,1.26,1.62,1.92,1.74,1.92,5.1,1.83,4.74,6.0,0.7069762589029066,1
0.0,0.0,0.0,0.0,4.58,4.79,4.72,4.67,0.9,1.02,1.08,0.96,1.26,1.62,1.5,1.62,3.53,1.48,4.68,4.22,0.5487958110391691,1
0.0,0.0,0.0,0.0,5.41,5.8,5.27,5.5,1.26,1.32,1.32,1.2,2.04,1.86,1.68,1.8,5.37,2.56,5.47,5.24,0.6643243889274105,1
0.0,0.0,0.0,0.0,5.06,5.41,5.03,5.2,1.32,1.14,1.32,1.08,1.74,1.92,1.74,1.86,4.85,1.99,5.45,6.09,0.6354725278818381,1
0.0,0.0,0.0,0.0,4.92,5.0,5.07,5.05,1.26,1.2,1.32,1.2,1.8,1.62,1.8,1.86,5.08,1.73,6.27,5.81,0.6172861833603662,1
0.0,0.0,0.0,0.0,5.2,5.62,5.28,5.41,1.14,1.14,1.08,1.14,1.56,1.5,1.38,1.98,4.97,1.82,5.76,5.27,0.7817946548598715,1
0.0,0.0,0.0,0.0,5.22,5.34,5.22,5.26,1.26,1.32,1.26,1.2,1.8,1.8,1.8,1.86,5.48,2.54,5.56,5.42,0.5499371864537314,1
0.0,0.0,0.0,0.0,5.11,5.23,5.15,5.09,1.26,1.14,1.2,1.44,1.68,1.44,1.68,2.46,4.98,2.06,5.84,6.34,0.8918398642150912,1
0.0,0.0,0.0,0.0,4.95,5.06,4.88,5.01,1.2,1.14,1.26,1.44,1.74,1.62,1.74,2.1,5.85,2.14,5.54,6.78,0.7912391457624542,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,5.77,6.08,5.74,6.0,1.26,1.14,1.32,1.5,1.74,1.62,1.68,2.28,4.65,2.1,5.49,7.23,1.0064079241949424,1
0.0,0.0,0.0,0.0,5.38,5.62,5.4,5.57,1.26,1.2,1.2,1.44,1.68,1.56,1.56,2.04,4.81,2.17,5.46,6.52,0.7851136614713671,1
0.0,0.0,0.0,0.0,5.32,5.59,5.35,5.38,1.26,1.38,1.26,1.44,1.68,1.8,1.74,1.98,5.75,2.51,5.24,6.25,0.6151914405437418,1
0.0,0.0,0.0,0.0,5.28,5.71,5.34,5.24,1.26,1.2,1.26,1.38,1.74,1.56,1.68,1.86,5.91,2.31,5.67,6.24,0.6669803107405191,1
0.0,0.0,0.0,0.0,5.24,5.46,5.15,5.2,1.14,0.96,1.08,1.32,1.86,1.5,1.62,1.86,5.86,2.54,5.61,7.76,0.9652181285317972,1
0.0,0.0,0.0,0.0,5.1,4.72,5.19,5.22,1.08,1.26,1.26,1.08,1.56,2.16,1.62,1.8,4.4,1.64,5.36,4.4,0.7420088760748154,1
0.0,0.0,0.0,0.0,5.0,5.34,4.93,5.03,1.2,1.32,1.2,1.14,1.62,1.74,1.56,1.8,5.42,2.31,5.42,5.18,0.5328467718246135,1
0.0,0.0,0.0,0.0,4.53,4.78,4.73,4.65,0.9,0.96,1.02,1.02,1.44,1.74,1.44,1.56,2.06,0.84,2.79,2.48,0.684390089204986,1
0.0,0.0,0.0,0.0,5.45,5.49,5.49,5.61,1.14,1.14,1.2,1.26,1.68,2.1,1.74,1.8,4.59,2.04,5.83,6.01,0.714319824623128,1
0.0,0.0,0.0,0.0,5.26,5.49,5.28,5.41,1.14,1.26,1.14,1.2,2.04,1.86,1.62,1.68,4.67,1.74,6.13,6.13,0.7384869759994217,1
0.0,0.0,0.0,0.0,5.07,5.61,5.13,5.04,1.02,1.32,1.2,1.32,1.38,2.04,1.56,1.92,5.4,2.17,5.66,6.31,0.7005224968234789,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,5.26,5.32,5.33,5.47,1.14,1.32,1.14,1.38,1.56,1.86,1.56,1.86,5.38,2.03,5.79,6.58,0.6688403283479813,1
0.0,0.0,0.0,0.0,5.26,5.5,5.21,5.47,1.14,1.32,1.2,1.14,1.8,1.86,1.56,1.8,4.65,2.24,6.03,5.84,0.5937865909926255,1
0.0,0.0,0.0,0.0,5.24,5.68,5.2,5.33,1.2,1.38,1.2,1.2,1.62,2.28,1.56,1.56,5.26,2.28,5.43,5.45,0.7082664526820499,1
0.0,0.0,0.0,0.0,4.98,5.15,5.08,5.15,0.9,1.08,0.9,1.08,1.32,1.56,1.26,1.5,4.05,1.53,5.2,4.7,0.5987946076447495,1
0.0,0.0,0.0,0.0,5.17,5.44,5.01,5.35,1.02,1.2,1.08,1.08,1.44,1.86,1.5,1.5,2.87,1.12,3.51,3.27,0.7125984325090916,1
0.0,0.0,0.0,0.0,5.09,0.0,5.14,4.29,1.2,0.0,1.32,0.48,1.8,0.0,1.68,0.84,4.4,0.0,5.27,0.05,2.3707981612829045,-1
0.0,0.0,0.0,0.0,5.03,6.19,5.2,5.03,1.02,1.44,1.14,1.14,1.56,1.98,1.56,1.5,3.74,3.34,4.86,5.58,1.1231683579892613,1
0.0,0.0,0.0,0.0,5.37,5.36,5.27,5.31,1.08,1.08,1.26,1.02,1.5,1.5,1.62,1.56,5.39,1.85,5.75,6.3,0.5921049888424585,1
0.0,0.0,0.0,0.0,5.35,5.66,5.2,5.5,1.32,1.44,1.38,1.32,1.74,1.98,1.74,1.86,5.42,2.38,5.29,5.72,0.6474740760424073,1
0.0,0.0,0.0,0.0,4.96,5.03,4.99,5.05,1.14,1.2,1.2,1.14,1.5,1.74,1.56,1.5,4.59,1.66,6.1,5.74,0.6259685975060659,1
0.0,0.0,0.0,0.0,5.41,5.67,5.39,5.51,0.84,1.2,1.32,1.38,1.26,1.56,1.68,1.92,5.58,2.03,5.74,6.32,1.0182103358575818,1
0.0,0.0,0.0,0.0,5.3,5.66,5.26,5.35,1.14,1.2,1.32,1.14,1.56,1.56,1.68,1.62,5.73,2.43,5.88,6.2,0.6289862262583764,1
0.0,0.0,0.0,0.0,5.18,5.33,5.25,5.54,1.08,1.02,1.38,1.08,1.56,1.44,1.68,1.44,4.94,1.99,6.34,5.8,0.6934072329618479,1
0.0,0.0,0.0,0.0,5.31,5.5,5.23,5.47,1.26,1.2,1.38,1.14,1.62,1.86,1.8,1.5,5.19,2.08,5.97,6.69,0.7144972382102038,1
0.0,0.0,0.0,0.0,5.09,5.62,4.95,5.11,1.2,1.2,1.26,1.2,1.92,1.92,1.8,1.62,5.91,2.51,5.91,5.35,0.6451410820056751,1
0.0,0.0,0.0,0.0,4.62,4.79,4.74,4.94,1.14,1.08,1.2,1.08,1.68,1.38,1.56,1.5,4.12,1.74,5.32,4.84,0.5085395258612362,1
0.0,0.0,0.0,0.0,5.17,5.19,5.2,5.34,1.08,0.96,1.26,1.02,1.44,1.62,1.68,1.44,3.3,1.3,4.53,4.17,0.6587870366252065,1
0.0,0.0,0.0,0.0,5.64,5.66,5.54,5.87,1.14,1.26,1.38,1.08,1.62,1.92,1.74,1.44,4.48,1.92,5.47,5.64,0.7807457569490506,1
0.0,0.0,0.0,0.0,5.06,6.07,4.93,5.18,1.32,1.38,1.32,1.14,1.74,1.92,1.68,1.74,5.39,3.4,5.24,5.4,0.7042986770589877,1
0.0,0.0,0.0,0.0,4.97,5.35,4.99,5.13,1.08,1.08,1.32,1.08,1.5,1.86,1.68,1.74,5.83,2.36,5.57,5.55,0.6522417331929624,1
0.0,0.0,0.0,0.0,4.92,5.87,4.9,4.94,1.26,1.08,1.26,1.14,1.92,1.5,1.8,1.5,5.98,3.09,6.09,5.52,0.8696283645955264,1
0.0,0.0,0.0,0.0,5.41,5.9,5.45,5.61,1.2,1.32,1.26,1.2,1.62,1.68,1.62,1.68,4.75,1.83,5.98,5.29,0.6013736089328202,1
0.0,0.0,0.0,0.0,5.81,5.99,5.83,6.08,1.14,1.2,1.26,1.14,1.86,1.74,1.56,1.5,4.85,1.6,6.4,4.97,0.8447009083902245,1
0.0,0.0,0.0,0.0,5.47,5.62,5.48,5.67,1.26,1.32,1.26,1.2,1.8,2.22,1.68,1.62,4.72,2.06,6.09,6.2,0.7083313850201718,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,5.6,5.88,5.37,5.38,1.44,1.2,1.44,1.2,1.86,1.8,1.92,1.62,5.86,2.48,5.76,5.5,0.7637356220337275,1
0.0,0.0,0.0,0.0,5.27,5.22,5.29,5.26,1.08,1.08,1.38,1.08,1.5,1.92,1.74,1.5,5.25,2.13,5.71,5.56,0.6656300348892028,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,5.39,5.69,5.23,5.33,1.44,1.38,1.38,1.08,2.04,2.04,1.74,1.5,5.92,2.57,5.44,5.68,0.729041566626413,1
0.0,0.0,0.0,0.0,5.06,5.6,5.04,5.0,1.44,1.5,1.26,0.96,2.04,2.16,1.74,1.32,5.51,2.44,5.96,5.43,0.9194808695385028,1
0.0,0.0,0.0,0.0,4.85,5.34,4.88,4.89,1.26,1.26,1.32,1.2,1.8,1.8,1.68,1.62,4.68,2.29,5.42,5.84,0.6027991199310392,1
0.0,0.0,0.0,0.0,4.94,5.25,4.95,4.89,1.32,1.2,1.32,1.14,1.74,1.8,1.8,1.5,5.63,2.3,6.96,5.64,0.7052306507034645,1
0.0,0.0,0.0,0.0,4.75,4.85,4.82,4.75,1.08,0.96,1.26,1.02,1.5,1.56,1.56,1.44,3.48,1.36,4.75,4.28,0.4765890168868564,1
0.0,0.0,0.0,0.0,5.19,5.32,5.09,5.23,1.2,1.14,1.26,1.14,1.56,1.74,1.62,1.56,5.43,1.97,5.82,5.72,0.5504568801388768,1
0.0,0.0,0.0,0.0,4.99,5.58,5.33,5.27,1.26,1.5,1.32,1.14,1.68,2.16,1.86,1.56,4.5,2.25,5.64,5.31,0.8047662725289737,1
0.0,0.0,0.0,0.0,5.07,5.73,5.03,5.01,1.38,1.38,1.32,1.14,1.86,1.8,1.68,1.5,6.36,2.72,6.17,5.83,0.7031219434590215,1
0.0,0.0,0.0,0.0,5.06,4.99,5.1,5.22,1.2,1.2,1.2,1.08,1.68,1.86,1.68,1.56,3.63,1.44,5.09,4.68,0.6665759916703093,1
0.0,0.0,0.0,0.0,4.97,5.25,4.62,5.12,1.44,1.32,1.14,1.2,1.92,1.86,1.74,1.56,4.84,2.07,5.66,5.38,0.6622842772970422,1
0.0,0.0,0.0,0.0,4.61,4.88,4.71,4.76,1.2,1.08,1.14,1.08,1.68,1.5,1.62,1.5,3.7,1.34,4.96,4.18,0.5144298467468236,1
0.0,0.0,0.0,0.0,4.87,5.26,5.02,5.15,1.32,1.38,1.38,1.32,1.68,2.34,1.86,1.8,4.16,1.53,5.24,4.83,0.9703873877910597,1
0.0,0.0,0.0,0.0,4.86,5.17,4.94,5.0,1.38,1.32,1.32,1.14,1.86,1.74,1.86,1.56,5.16,2.15,5.48,4.97,0.6330705360905655,1
0.0,0.0,0.0,0.0,4.66,4.94,4.94,4.69,1.26,1.14,1.26,1.26,1.74,1.62,1.68,1.68,4.58,1.89,6.31,5.93,0.5528001059349107,1
0.0,0.0,0.0,0.0,4.74,4.93,4.83,4.8,1.14,1.14,1.26,1.32,1.56,1.68,1.68,1.86,4.55,1.72,5.87,5.75,0.5409426963415742,1
0.0,0.0,0.0,0.0,4.89,4.81,4.95,4.98,1.08,1.08,1.08,1.08,1.44,1.56,1.38,1.62,4.2,1.47,5.68,4.57,0.5345585021522403,1
0.0,0.0,0.0,0.0,4.94,5.05,4.95,5.09,1.02,1.26,1.2,1.2,1.38,1.98,1.56,1.62,4.6,1.76,5.6,5.17,0.5549044852432539,1
0.0,0.0,0.0,0.0,4.86,5.19,5.01,5.1,1.02,1.26,1.2,1.26,1.5,2.16,1.56,1.74,4.83,1.71,4.83,6.2,0.6685519646950387,1
